image_id,file_name,grid_row,grid_col,jumlah_sampah,kepadatan_pct,count_plastic_packaging,count_metal_glass,count_construction,count_hazardous,count_organic_mixed
1057,site5_224.png,4,0,2,100.0,0,2,0,0,0
1057,site5_224.png,6,0,2,100.0,0,0,0,2,0
1057,site5_224.png,7,0,6,74.0312,0,0,0,6,0
1057,site5_224.png,7,4,2,100.0,0,2,0,0,0
1058,site5_225.png,2,4,2,100.0,0,2,0,0,0
1058,site5_225.png,3,5,2,100.0,0,2,0,0,0
1058,site5_225.png,4,6,2,100.0,0,2,0,0,0
1058,site5_225.png,5,3,2,69.75,0,0,2,0,0
1058,site5_225.png,5,4,2,100.0,0,2,0,0,0
1058,site5_225.png,5,5,2,100.0,0,2,0,0,0
1058,site5_225.png,5,6,2,100.0,0,2,0,0,0
1058,site5_225.png,6,1,2,100.0,0,2,0,0,0
1058,site5_225.png,7,6,2,100.0,0,2,0,0,0
1059,site5_226.png,0,2,2,100.0,0,2,0,0,0
1059,site5_226.png,7,0,2,100.0,0,2,0,0,0
1060,site5_227.png,2,5,2,28.0938,0,2,0,0,0
1060,site5_227.png,3,2,2,100.0,0,0,0,0,2
1060,site5_227.png,3,4,4,100.0,0,4,0,0,0
1060,site5_227.png,4,6,2,100.0,0,2,0,0,0
1060,site5_227.png,5,1,2,100.0,0,2,0,0,0
1060,site5_227.png,5,7,4,100.0,0,4,0,0,0
1060,site5_227.png,6,4,2,100.0,0,0,0,0,2
1061,site5_228.png,1,1,2,100.0,0,2,0,0,0
1061,site5_228.png,2,0,2,100.0,0,2,0,0,0
1061,site5_228.png,2,1,2,100.0,0,2,0,0,0
1061,site5_228.png,2,2,4,100.0,0,4,0,0,0
1061,site5_228.png,4,1,2,100.0,0,0,0,0,2
1061,site5_228.png,4,2,2,100.0,0,2,0,0,0
1061,site5_228.png,4,5,2,100.0,0,0,2,0,0
1061,site5_228.png,5,0,6,100.0,0,6,0,0,0
1061,site5_228.png,5,1,2,22.75,0,0,0,0,2
1061,site5_228.png,6,3,2,100.0,2,0,0,0,0
1061,site5_228.png,6,7,2,100.0,0,0,0,0,2
1062,site5_229.png,6,0,2,100.0,0,0,0,0,2
1062,site5_229.png,7,1,2,100.0,0,2,0,0,0
1067,site5_236.png,2,5,2,100.0,0,0,0,2,0
1067,site5_236.png,6,6,2,100.0,0,0,0,2,0
1068,site5_237.png,2,3,2,100.0,0,0,0,2,0
1068,site5_237.png,5,3,2,100.0,0,0,0,2,0
1068,site5_237.png,7,7,2,15.1875,0,2,0,0,0
1069,site5_238.png,0,3,2,100.0,2,0,0,0,0
1069,site5_238.png,0,5,2,100.0,0,2,0,0,0
1069,site5_238.png,1,4,2,51.3438,0,0,2,0,0
1069,site5_238.png,2,7,2,100.0,0,2,0,0,0
1069,site5_238.png,5,6,2,100.0,0,0,0,2,0
1069,site5_238.png,7,0,2,15.1875,0,2,0,0,0
1070,site5_239.png,2,0,2,100.0,0,2,0,0,0
1070,site5_239.png,5,0,2,100.0,0,0,0,2,0
1070,site5_239.png,6,2,4,100.0,0,0,0,4,0
1070,site5_239.png,6,5,2,100.0,0,0,0,2,0
1070,site5_239.png,7,6,2,100.0,0,2,0,0,0
1071,site5_240.png,3,4,2,100.0,0,2,0,0,0
1071,site5_240.png,3,7,4,100.0,2,0,0,0,2
1071,site5_240.png,4,4,10,55.4688,0,0,0,10,0
1071,site5_240.png,4,5,4,30.9375,0,0,0,4,0
1071,site5_240.png,5,4,4,38.2812,0,0,0,4,0
1071,site5_240.png,5,5,4,47.3438,0,0,0,4,0
1071,site5_240.png,6,1,2,100.0,0,2,0,0,0
1071,site5_240.png,6,3,10,100.0,0,0,0,10,0
1071,site5_240.png,6,4,8,100.0,0,0,0,8,0
1072,site5_241.png,0,3,2,30.875,0,0,0,2,0
1072,site5_241.png,0,4,12,100.0,0,0,0,12,0
1072,site5_241.png,0,5,14,100.0,0,0,0,14,0
1072,site5_241.png,0,6,8,87.7812,0,0,0,8,0
1072,site5_241.png,0,7,4,52.5,0,0,0,4,0
1072,site5_241.png,1,3,2,28.0312,0,0,0,2,0
1072,site5_241.png,1,5,2,24.4688,0,0,0,2,0
1072,site5_241.png,2,1,2,100.0,0,0,2,0,0
1072,site5_241.png,2,5,2,100.0,0,2,0,0,0
1072,site5_241.png,3,0,4,100.0,2,0,0,0,2
1072,site5_241.png,3,1,2,54.3438,0,0,2,0,0
1072,site5_241.png,4,1,2,100.0,0,2,0,0,0
1072,site5_241.png,4,2,2,100.0,0,0,2,0,0
1072,site5_241.png,4,3,4,100.0,0,0,4,0,0
1072,site5_241.png,5,7,2,100.0,2,0,0,0,0
1073,site5_242.png,0,0,4,45.9375,0,0,0,4,0
1073,site5_242.png,0,1,2,100.0,0,2,0,0,0
1073,site5_242.png,1,4,2,100.0,0,2,0,0,0
1073,site5_242.png,5,0,2,100.0,2,0,0,0,0
1074,site5_243.png,0,6,2,100.0,0,2,0,0,0
1074,site5_243.png,2,6,2,100.0,0,2,0,0,0
1074,site5_243.png,2,7,2,100.0,0,2,0,0,0
1074,site5_243.png,4,7,2,100.0,0,2,0,0,0
1075,site5_244.png,2,0,2,100.0,0,2,0,0,0
1075,site5_244.png,4,1,2,100.0,0,2,0,0,0
1075,site5_244.png,7,0,2,100.0,0,2,0,0,0
1075,site5_244.png,7,2,2,100.0,0,2,0,0,0
1076,site5_245.png,0,4,2,100.0,0,0,0,0,2
1078,site5_247.png,0,1,2,100.0,0,2,0,0,0
1078,site5_247.png,1,3,2,87.75,0,0,0,2,0
1078,site5_247.png,1,7,2,100.0,2,0,0,0,0
1078,site5_247.png,4,6,2,100.0,0,2,0,0,0
1079,site5_248.png,1,1,2,100.0,2,0,0,0,0
1082,site5_255.png,0,7,2,15.1875,0,2,0,0,0
1082,site5_255.png,1,3,2,100.0,0,0,0,0,2
1082,site5_255.png,1,5,2,35.0625,0,2,0,0,0
1083,site5_256.png,0,0,2,15.1875,0,2,0,0,0
1083,site5_256.png,0,1,2,100.0,0,2,0,0,0
1084,site5_257.png,0,5,2,100.0,0,0,0,2,0
1084,site5_257.png,0,6,2,100.0,0,2,0,0,0
1085,site5_258.png,7,6,2,37.0,2,0,0,0,0
1086,site5_259.png,5,6,2,100.0,0,0,0,2,0
1086,site5_259.png,7,2,2,100.0,2,0,0,0,0
1087,site5_260.png,4,4,2,100.0,0,0,0,2,0
1088,site5_261.png,1,6,2,100.0,0,2,0,0,0
1088,site5_261.png,4,3,2,100.0,0,0,0,2,0
1089,site5_262.png,0,2,2,100.0,0,2,0,0,0
1089,site5_262.png,1,0,2,100.0,0,0,2,0,0
1089,site5_262.png,1,1,2,100.0,0,2,0,0,0
1092,site5_265.png,2,7,2,100.0,2,0,0,0,0
1094,site5_275.png,5,5,2,100.0,0,0,2,0,0
1094,site5_275.png,5,6,4,100.0,0,0,0,0,4
1095,site5_276.png,0,6,4,100.0,2,2,0,0,0
1096,site5_277.png,0,2,2,100.0,2,0,0,0,0
1096,site5_277.png,1,0,2,100.0,0,2,0,0,0
1096,site5_277.png,1,4,2,100.0,2,0,0,0,0
1096,site5_277.png,2,2,2,100.0,0,0,0,2,0
1096,site5_277.png,3,6,2,100.0,0,0,0,2,0
1097,site5_278.png,3,4,2,100.0,0,0,0,2,0
1128,site6_83.png,6,6,4,100.0,0,2,0,0,2
1129,site6_84.png,6,0,2,61.1528,0,0,0,0,2
1168,site6_137.png,4,4,12,100.0,0,0,12,0,0
1189,site6_171.png,3,6,2,100.0,0,0,0,0,2
1190,site6_172.png,2,1,4,100.0,2,2,0,0,0
1190,site6_172.png,3,0,2,100.0,0,0,0,0,2
1190,site6_172.png,4,3,2,100.0,0,0,2,0,0
1191,site6_173.png,2,3,2,75.0,2,0,0,0,0
1191,site6_173.png,2,5,2,100.0,0,0,0,0,2
1191,site6_173.png,4,4,2,100.0,0,0,0,2,0
1191,site6_173.png,4,6,2,100.0,0,2,0,0,0
1192,site6_174.png,4,0,2,100.0,0,2,0,0,0
1204,site6_197.png,3,2,2,100.0,0,0,2,0,0
1204,site6_197.png,5,4,2,100.0,0,0,2,0,0
1205,site6_198.png,7,0,2,100.0,0,0,2,0,0
1214,site6_207.png,3,3,2,100.0,0,0,0,0,2
1215,site6_208.png,2,7,2,92.75,0,0,2,0,0
1216,site6_209.png,2,0,2,92.75,0,0,2,0,0
1216,site6_209.png,5,6,2,47.25,2,0,0,0,0
1216,site6_209.png,6,4,2,100.0,0,0,0,0,2
1227,site6_231.png,4,5,2,100.0,0,0,2,0,0
1228,site6_232.png,4,4,2,100.0,0,0,2,0,0
1229,site6_233.png,0,0,2,100.0,0,0,2,0,0
1230,site6_234.png,4,4,2,100.0,0,0,2,0,0
1230,site6_234.png,6,7,2,100.0,0,0,2,0,0
1231,site6_235.png,6,0,2,100.0,0,0,2,0,0
1237,site6_241.png,4,6,2,100.0,0,2,0,0,0
1237,site6_241.png,4,7,2,24.4688,0,0,2,0,0
1237,site6_241.png,7,7,2,55.8125,0,0,2,0,0
1238,site6_242.png,4,6,4,22.5,0,0,0,4,0
1238,site6_242.png,7,0,2,52.25,0,0,2,0,0
1249,site6_264.png,6,6,2,100.0,0,0,2,0,0
1250,site6_265.png,6,1,2,100.0,0,0,2,0,0
1251,site6_266.png,2,4,2,100.0,0,0,0,0,2
1252,site6_267.png,0,2,2,100.0,0,0,2,0,0
1254,site6_269.png,0,7,2,100.0,0,0,2,0,0
1255,site6_270.png,0,0,2,100.0,0,0,2,0,0
1260,site6_275.png,4,7,2,100.0,0,0,0,2,0
1261,site6_276.png,0,7,2,55.8125,0,0,2,0,0
1261,site6_276.png,4,0,2,100.0,0,0,0,2,0
1262,site6_277.png,0,0,2,52.25,0,0,2,0,0
1271,site6_297.png,5,5,2,100.0,0,0,2,0,0
1273,site6_299.png,0,6,2,100.0,0,0,2,0,0
1273,site6_299.png,2,6,2,100.0,0,0,2,0,0
1273,site6_299.png,5,6,2,100.0,0,0,2,0,0
1274,site6_300.png,1,2,2,100.0,0,0,2,0,0
1274,site6_300.png,6,0,2,100.0,0,0,2,0,0
1282,site6_308.png,5,7,2,100.0,0,0,2,0,0
1283,site6_309.png,5,0,2,100.0,0,0,2,0,0
1299,site6_334.png,2,7,2,100.0,0,0,2,0,0
1300,site6_335.png,4,4,2,100.0,0,0,2,0,0
1301,site6_336.png,4,2,2,100.0,0,0,2,0,0
1308,site6_343.png,4,4,2,100.0,0,0,0,0,2
1308,site6_343.png,4,6,2,100.0,0,0,2,0,0
1309,site6_344.png,4,0,2,100.0,0,0,2,0,0
1309,site6_344.png,5,2,2,100.0,0,0,2,0,0
1325,site6_369.png,5,2,2,100.0,0,0,2,0,0
1333,site6_377.png,7,5,2,100.0,0,0,2,0,0
1352,site6_405.png,6,2,2,100.0,0,0,0,0,2
1352,site6_405.png,6,3,2,92.7188,0,0,0,0,2
1359,site6_412.png,3,4,2,100.0,0,0,2,0,0
1360,site6_413.png,0,0,2,100.0,0,0,2,0,0
1378,site6_439.png,6,5,2,100.0,0,0,0,0,2
1380,site6_441.png,4,4,2,100.0,0,0,0,0,2
1404,site6_474.png,1,5,2,100.0,0,0,0,0,2
1414,site6_484.png,2,6,2,100.0,0,0,0,0,2
1414,site6_484.png,4,4,2,100.0,0,0,0,0,2
1415,site6_485.png,3,0,2,100.0,0,0,0,0,2
1440,site6_518.png,5,6,2,100.0,2,0,0,0,0
1440,site6_518.png,7,7,2,100.0,0,0,0,0,2
1441,site6_519.png,6,1,2,100.0,0,0,0,0,2
1466,site6_553.png,1,7,2,100.0,0,0,0,0,2
1467,site6_554.png,1,1,2,100.0,0,0,0,0,2
1467,site6_554.png,5,2,2,100.0,0,0,0,0,2
1492,site6_588.png,1,3,2,100.0,0,0,0,0,2
1493,site6_589.png,0,1,2,100.0,0,0,0,0,2
1503,site6_607.png,4,7,2,100.0,0,0,2,0,0
1504,site6_608.png,4,0,2,100.0,0,0,2,0,0
1520,site6_624.png,7,1,2,100.0,2,0,0,0,0
1524,site6_637.png,2,6,2,100.0,0,0,0,0,2
1524,site6_637.png,3,2,2,100.0,0,0,0,0,2
1525,site6_638.png,2,0,2,100.0,0,0,0,0,2
1525,site6_638.png,6,6,2,100.0,0,0,2,0,0
1526,site6_639.png,6,0,2,100.0,0,0,2,0,0
1543,site6_656.png,6,7,2,100.0,0,0,0,0,2
1544,site6_657.png,4,3,2,100.0,0,0,0,0,2
1546,site6_659.png,0,1,2,93.4375,2,0,0,0,0
1546,site6_659.png,7,1,2,24.4622,2,0,0,0,0
1552,site6_673.png,0,6,2,100.0,0,0,2,0,0
1554,site6_675.png,6,2,2,100.0,0,0,2,0,0
1570,site6_691.png,2,7,2,60.375,0,0,0,0,2
1570,site6_691.png,4,6,2,100.0,0,0,0,0,2
1571,site6_692.png,2,0,2,48.875,0,0,0,0,2
1571,site6_692.png,2,7,2,100.0,0,0,2,0,0
1571,site6_692.png,4,2,2,100.0,0,0,0,0,2
1571,site6_692.png,6,5,2,100.0,0,0,0,0,2
1572,site6_693.png,2,0,2,49.4062,0,0,2,0,0
1573,site6_694.png,1,1,2,100.0,2,0,0,0,0
1580,site6_709.png,2,3,2,100.0,0,2,0,0,0
1585,site6_714.png,4,7,2,100.0,0,0,2,0,0
1586,site6_715.png,4,0,2,100.0,0,0,2,0,0
1586,site6_715.png,4,5,2,100.0,0,0,0,0,2
1597,site6_726.png,1,5,2,100.0,0,0,0,0,2
1598,site6_727.png,0,0,2,100.0,0,0,0,0,2
1598,site6_727.png,2,3,2,100.0,0,0,0,0,2
1598,site6_727.png,5,3,2,100.0,0,0,0,0,2
1605,site6_743.png,3,4,2,45.0,0,2,0,0,0
1605,site6_743.png,3,7,2,58.1875,0,2,0,0,0
1605,site6_743.png,5,6,2,100.0,0,0,0,0,2
1624,site6_762.png,0,3,2,100.0,0,0,0,0,2
1624,site6_762.png,0,5,2,100.0,0,0,0,0,2
1638,site6_784.png,2,4,2,100.0,0,0,0,0,2
1649,site6_795.png,2,6,2,100.0,0,0,0,0,2
1649,site6_795.png,6,5,2,100.0,0,0,0,0,2
1650,site6_796.png,2,0,2,100.0,0,0,0,0,2
1654,site6_808.png,6,2,2,100.0,0,2,0,0,0
1666,site6_820.png,7,7,2,100.0,0,0,0,0,2
1692,site6_855.png,0,7,2,100.0,0,0,0,0,2
1701,site6_864.png,4,5,2,100.0,0,0,0,0,2
1714,site6_885.png,6,2,2,100.0,0,0,2,0,0
1715,site6_886.png,7,2,2,100.0,0,0,2,0,0
1715,site6_886.png,7,5,2,100.0,0,0,2,0,0
1728,site6_899.png,5,5,2,100.0,0,0,2,0,0
1735,site6_914.png,6,6,2,100.0,0,0,0,0,2
1736,site6_915.png,6,4,2,100.0,0,0,0,0,2
1737,site6_916.png,6,2,2,100.0,0,0,0,0,2
1737,site6_916.png,7,6,2,100.0,0,0,0,0,2
1738,site6_917.png,7,1,2,100.0,0,0,0,0,2
1741,site6_920.png,1,7,2,100.0,0,0,2,0,0
1742,site6_921.png,1,3,2,100.0,0,0,2,0,0
1760,site6_949.png,4,5,2,100.0,0,0,0,0,2
1761,site6_950.png,4,4,2,100.0,0,0,0,0,2
1762,site6_951.png,4,4,2,100.0,0,0,0,0,2
1762,site6_951.png,5,7,2,55.5,2,0,0,0,0
1762,site6_951.png,7,2,2,68.2188,0,0,0,0,2
1763,site6_952.png,4,4,2,100.0,0,0,0,0,2
1763,site6_952.png,5,0,2,14.5521,2,0,0,0,0
1764,site6_953.png,4,0,2,100.0,0,0,0,0,2
1765,site6_954.png,6,7,2,100.0,0,0,0,0,2
1765,site6_954.png,7,7,2,100.0,0,0,0,0,2
1766,site6_955.png,5,4,2,100.0,0,0,0,0,2
1766,site6_955.png,6,1,2,100.0,0,0,0,0,2
1766,site6_955.png,6,4,2,100.0,0,0,0,0,2
1766,site6_955.png,6,5,2,100.0,0,0,0,0,2
1766,site6_955.png,7,0,2,83.1863,0,0,0,0,2
1766,site6_955.png,7,7,2,91.1053,0,0,0,0,2
1767,site6_956.png,6,2,2,100.0,0,0,0,0,2
1767,site6_956.png,6,6,2,100.0,0,0,0,0,2
1767,site6_956.png,7,0,2,55.1053,0,0,0,0,2
1767,site6_956.png,7,4,2,61.25,0,0,0,0,2
1776,site6_965.png,4,7,2,100.0,0,0,0,0,2
1776,site6_965.png,5,7,2,94.2188,2,0,0,0,0
1777,site6_966.png,5,0,2,94.2188,2,0,0,0,0
1777,site6_966.png,7,2,2,100.0,0,0,0,0,2
1778,site6_967.png,6,7,2,79.5,2,0,0,0,0
1779,site6_968.png,6,0,2,79.5,2,0,0,0,0
1785,site6_984.png,2,5,2,100.0,0,0,0,0,2
1785,site6_984.png,7,1,2,100.0,0,2,0,0,0
1786,site6_985.png,2,4,2,100.0,0,0,0,0,2
1786,site6_985.png,2,7,4,100.0,0,0,0,0,4
1787,site6_986.png,0,2,2,100.0,0,0,0,0,2
1787,site6_986.png,1,1,6,100.0,0,0,0,0,6
1787,site6_986.png,1,2,2,74.5312,0,0,0,0,2
1787,site6_986.png,1,3,2,91.4062,0,0,0,0,2
1787,site6_986.png,2,0,2,100.0,0,0,0,0,2
1787,site6_986.png,3,2,2,100.0,0,0,0,0,2
1787,site6_986.png,3,4,2,100.0,0,0,0,0,2
1788,site6_987.png,3,3,2,100.0,0,0,0,0,2
1788,site6_987.png,4,4,2,33.9062,2,0,0,0,0
1788,site6_987.png,4,6,4,36.25,4,0,0,0,0
1788,site6_987.png,5,1,2,63.2812,2,0,0,0,0
1788,site6_987.png,5,4,4,63.9375,4,0,0,0,0
1788,site6_987.png,5,5,4,43.8438,4,0,0,0,0
1788,site6_987.png,5,6,8,95.9688,8,0,0,0,0
1790,site6_989.png,0,7,2,98.0208,0,0,0,0,2
1790,site6_989.png,2,7,2,100.0,0,0,0,0,2
1791,site6_990.png,0,7,2,100.0,0,0,0,0,2
1791,site6_990.png,1,2,2,88.125,0,0,0,0,2
1791,site6_990.png,1,5,2,100.0,0,0,0,0,2
1791,site6_990.png,2,3,2,100.0,0,0,0,0,2
1791,site6_990.png,2,7,2,84.4688,0,0,0,0,2
1791,site6_990.png,3,2,2,90.0312,0,0,0,0,2
1791,site6_990.png,3,4,2,100.0,0,0,0,0,2
1791,site6_990.png,4,6,2,100.0,0,0,0,0,2
1791,site6_990.png,4,7,2,100.0,0,0,0,0,2
1791,site6_990.png,5,1,2,100.0,0,0,0,0,2
1791,site6_990.png,5,6,2,100.0,0,0,0,0,2
1792,site6_991.png,0,0,2,87.875,0,0,0,0,2
1792,site6_991.png,0,4,2,69.125,0,0,0,0,2
1792,site6_991.png,0,6,2,66.3878,0,0,0,0,2
1792,site6_991.png,1,4,4,43.5,0,0,0,0,4
1792,site6_991.png,1,5,2,100.0,0,0,0,0,2
1792,site6_991.png,2,0,2,84.4688,0,0,0,0,2
1792,site6_991.png,2,2,2,100.0,0,0,0,0,2
1792,site6_991.png,3,2,2,100.0,0,0,0,0,2
1792,site6_991.png,4,0,2,100.0,0,0,0,0,2
1792,site6_991.png,4,1,2,75.9375,0,0,0,0,2
1792,site6_991.png,4,3,2,90.3438,0,0,0,0,2
1801,site6_1000.png,2,7,2,100.0,0,0,0,0,2
1802,site6_1001.png,2,2,2,100.0,0,0,0,0,2
1803,site6_1002.png,4,4,2,100.0,0,0,0,0,2
1804,site6_1003.png,2,0,2,100.0,0,0,0,0,2
1804,site6_1003.png,3,3,2,100.0,0,0,2,0,0
1804,site6_1003.png,4,2,2,100.0,0,0,2,0,0
1805,site6_1004.png,2,1,2,100.0,0,0,2,0,0
1805,site6_1004.png,2,6,2,100.0,0,0,2,0,0
1805,site6_1004.png,2,7,2,100.0,0,0,2,0,0
1806,site6_1005.png,2,0,2,100.0,0,0,2,0,0
1807,site6_1018.png,1,7,2,100.0,0,2,0,0,0
1807,site6_1018.png,5,4,4,100.0,2,0,0,0,2
1807,site6_1018.png,6,4,2,42.5,2,0,0,0,0
1807,site6_1018.png,6,6,2,100.0,0,0,0,0,2
1808,site6_1019.png,1,0,2,100.0,0,2,0,0,0
1808,site6_1019.png,5,1,2,100.0,2,0,0,0,0
1808,site6_1019.png,6,0,2,100.0,0,0,0,0,2
1808,site6_1019.png,6,2,2,100.0,0,0,0,0,2
1808,site6_1019.png,7,2,2,94.5,0,0,0,0,2
1812,site6_1023.png,5,2,4,100.0,0,0,0,0,4
1812,site6_1023.png,5,3,4,92.625,0,0,0,0,4
1812,site6_1023.png,6,2,4,84.7812,0,0,0,0,4
1812,site6_1023.png,6,3,6,100.0,0,0,0,0,6
1812,site6_1023.png,6,4,2,100.0,0,0,0,0,2
1824,site6_1035.png,6,3,2,100.0,0,2,0,0,0
1825,site6_1036.png,1,7,2,100.0,0,0,0,0,2
1826,site6_1037.png,1,2,2,100.0,0,0,0,0,2
1852,site6_1093.png,6,5,2,100.0,0,0,2,0,0
1852,site6_1093.png,7,2,2,100.0,0,0,2,0,0
1880,site6_1140.png,6,2,2,100.0,0,0,0,0,2
1912,site9_6.png,5,7,2,27.3125,2,0,0,0,0
1912,site9_6.png,6,6,2,100.0,0,0,0,0,2
1912,site9_6.png,6,7,2,70.6875,0,0,0,0,2
1912,site9_6.png,7,6,4,58.4873,4,0,0,0,0
1912,site9_6.png,7,7,2,18.5625,2,0,0,0,0
1913,site9_7.png,4,1,2,26.1562,0,0,0,2,0
1913,site9_7.png,5,0,2,60.375,2,0,0,0,0
1913,site9_7.png,5,2,2,100.0,2,0,0,0,0
1913,site9_7.png,5,3,4,100.0,2,0,0,0,2
1913,site9_7.png,5,7,2,100.0,0,0,0,0,2
1913,site9_7.png,6,0,2,77.9375,0,0,0,0,2
1913,site9_7.png,6,3,4,90.375,2,0,2,0,0
1913,site9_7.png,7,0,2,11.6875,2,0,0,0,0
1913,site9_7.png,7,2,4,28.625,4,0,0,0,0
1916,site9_17.png,0,6,4,80.5938,4,0,0,0,0
1916,site9_17.png,0,7,2,32.9062,2,0,0,0,0
1916,site9_17.png,1,6,2,100.0,0,0,0,0,2
1916,site9_17.png,2,4,2,100.0,0,0,0,0,2
1916,site9_17.png,2,7,2,36.6562,2,0,0,0,0
1916,site9_17.png,5,7,2,100.0,0,0,0,0,2
1916,site9_17.png,6,4,2,100.0,0,0,0,0,2
1916,site9_17.png,6,5,2,46.7188,0,0,0,0,2
1917,site9_18.png,0,0,2,20.3918,2,0,0,0,0
1917,site9_18.png,0,2,4,54.8125,4,0,0,0,0
1917,site9_18.png,2,0,2,76.375,2,0,0,0,0
1917,site9_18.png,3,3,2,100.0,0,0,0,0,2
1917,site9_18.png,4,0,2,54.5625,0,0,0,0,2
1917,site9_18.png,4,2,2,100.0,0,0,0,0,2
1917,site9_18.png,5,3,2,100.0,2,0,0,0,0
1917,site9_18.png,6,6,2,100.0,0,0,0,0,2
1917,site9_18.png,7,4,4,100.0,0,0,0,0,4
1917,site9_18.png,7,6,2,100.0,0,0,0,0,2
1918,site9_19.png,4,3,2,100.0,0,0,0,0,2
1918,site9_19.png,4,4,2,100.0,0,0,0,0,2
1919,site9_20.png,3,7,2,100.0,2,0,0,0,0
1919,site9_20.png,4,4,2,100.0,0,0,0,0,2
1919,site9_20.png,5,2,2,100.0,2,0,0,0,0
1923,site9_28.png,0,7,2,100.0,0,0,0,0,2
1923,site9_28.png,1,3,2,100.0,0,0,0,0,2
1923,site9_28.png,1,7,2,100.0,2,0,0,0,0
1923,site9_28.png,2,7,2,100.0,2,0,0,0,0
1923,site9_28.png,4,4,2,100.0,0,0,0,0,2
1923,site9_28.png,4,5,4,100.0,4,0,0,0,0
1923,site9_28.png,4,6,2,53.1875,2,0,0,0,0
1923,site9_28.png,5,5,4,100.0,2,0,0,0,2
1923,site9_28.png,6,1,2,100.0,0,0,0,0,2
1923,site9_28.png,6,2,2,100.0,0,0,0,0,2
1923,site9_28.png,6,7,2,100.0,2,0,0,0,0
1924,site9_29.png,0,4,2,61.875,0,0,0,0,2
1924,site9_29.png,0,6,2,100.0,0,0,0,0,2
1924,site9_29.png,1,0,2,27.0276,2,0,0,0,0
1924,site9_29.png,2,6,2,100.0,0,0,2,0,0
1924,site9_29.png,3,6,2,100.0,0,0,0,0,2
1924,site9_29.png,4,2,2,100.0,0,0,0,0,2
1924,site9_29.png,5,5,2,100.0,2,0,0,0,0
1924,site9_29.png,5,7,2,100.0,0,0,0,0,2
1924,site9_29.png,6,1,2,100.0,2,0,0,0,0
1925,site9_30.png,1,5,2,100.0,0,0,0,0,2
1925,site9_30.png,2,6,2,100.0,0,0,0,0,2
1925,site9_30.png,3,4,2,100.0,0,0,0,0,2
1925,site9_30.png,4,4,2,28.75,2,0,0,0,0
1925,site9_30.png,5,0,2,100.0,0,0,0,0,2
1926,site9_31.png,1,7,2,100.0,2,0,0,0,0
1926,site9_31.png,3,4,2,100.0,0,0,0,0,2
1926,site9_31.png,6,2,2,23.625,0,0,0,2,0
1927,site9_32.png,2,1,2,100.0,2,0,0,0,0
1927,site9_32.png,2,3,2,46.125,2,0,0,0,0
1927,site9_32.png,2,4,2,100.0,0,0,0,0,2
1927,site9_32.png,3,0,2,100.0,0,0,0,0,2
1929,site9_37.png,5,3,2,100.0,0,0,2,0,0
1929,site9_37.png,7,1,6,58.5,0,0,0,6,0
1929,site9_37.png,7,2,6,100.0,0,0,0,6,0
1929,site9_37.png,7,3,2,19.0,0,0,0,2,0
1931,site9_39.png,1,4,4,100.0,0,0,0,0,4
1931,site9_39.png,7,6,4,100.0,0,0,4,0,0
1932,site9_40.png,0,0,4,100.0,2,0,0,0,2
1932,site9_40.png,4,6,2,100.0,0,0,2,0,0
1932,site9_40.png,4,7,2,91.5,0,0,2,0,0
1932,site9_40.png,5,3,2,100.0,0,0,2,0,0
1932,site9_40.png,5,4,2,100.0,0,0,2,0,0
1932,site9_40.png,5,5,2,100.0,0,0,2,0,0
1932,site9_40.png,6,2,2,100.0,0,0,2,0,0
1932,site9_40.png,6,4,2,100.0,0,0,2,0,0
1932,site9_40.png,7,1,2,94.5,0,0,2,0,0
1932,site9_40.png,7,2,2,83.3125,0,0,2,0,0
1932,site9_40.png,7,3,2,79.5625,0,0,2,0,0
1932,site9_40.png,7,5,2,100.0,0,0,2,0,0
1932,site9_40.png,7,6,2,95.4688,0,0,2,0,0
1933,site9_41.png,2,1,4,100.0,0,0,2,0,2
1933,site9_41.png,3,2,2,100.0,0,0,2,0,0
1933,site9_41.png,3,3,4,100.0,0,0,4,0,0
1933,site9_41.png,4,0,2,47.878,0,0,2,0,0
1933,site9_41.png,4,2,2,86.625,0,0,2,0,0
1933,site9_41.png,4,4,2,79.3125,0,0,2,0,0
1933,site9_41.png,5,3,2,100.0,0,0,2,0,0
1933,site9_41.png,6,1,2,100.0,0,0,2,0,0
1933,site9_41.png,6,2,2,100.0,0,0,2,0,0
1933,site9_41.png,6,3,2,100.0,0,0,2,0,0
1933,site9_41.png,6,6,2,100.0,0,0,2,0,0
1933,site9_41.png,7,2,2,100.0,0,0,2,0,0
1933,site9_41.png,7,4,2,92.1875,0,0,2,0,0
1933,site9_41.png,7,6,2,100.0,0,0,2,0,0
1936,site9_47.png,1,0,2,100.0,0,0,2,0,0
1936,site9_47.png,1,3,2,21.875,0,0,0,2,0
1936,site9_47.png,1,7,2,24.0,0,0,0,2,0
1936,site9_47.png,2,1,2,100.0,2,0,0,0,0
1936,site9_47.png,2,2,8,100.0,0,0,0,8,0
1936,site9_47.png,2,3,4,100.0,0,0,0,4,0
1936,site9_47.png,4,4,2,100.0,0,0,0,0,2
1936,site9_47.png,5,0,2,100.0,0,0,0,0,2
1936,site9_47.png,5,1,2,100.0,0,0,0,0,2
1936,site9_47.png,6,0,2,100.0,0,0,0,0,2
1936,site9_47.png,6,1,2,100.0,0,0,0,0,2
